Unnamed: 0,tweet,target
628,I screwed myself over today by refilling my medication holder with the wrong amount of Zoloft. WTF self. That was dumb.  ,1
145,Take #photographs of life and write them in #journals #motivation #inspiration #life  #love #inspire #smile #quotestoliveby,0
1914,"Playing at July 11, 2017 at 09:30PM: Special '20 ",0
2492,You don't have to be sad because of depression! Get help. Get clear!,0
103,seeing sope perform otsukare always makes me happy no matter how much of a bad day I have,0
1261,"I only miss the memories, not you   ",1
281," - worst day, 13 July, occasion-  final , min-  ..i couldn't eat my food for days..the sleep was gone.  ",0
893,Binge/purge: once. Eat/purge: once. Only two thirty. Fuck this. I'm going to bed.  ,0
918, is more harmful than you may think!  pic.twitter.com/LBHOUTajtK,0
2206,"I dreamt that  was back. Alas, it was just a dream. ",0
3091,I made two loafs of bread and ate half of one for lunch. that's enough productivity for one day ,1
1693,I love the nightmare before Christmas and Hercules so much,0
2883,@shahidafridi37 at his best.... Great to watch u go big sir. #tremendous hits \nDts boom boom Afridi 😍,0
1643,Can't go back to sleep and I got work in 2 hours..,0
3037,The reason for things fall apart &  is . The world & including the church have to make Jesus the centre.  pic.twitter.com/CGRJhSkkL5,0
2646,@TeenMomOG2 @Javimarroquin9 @KailLowry He is so cute! Your #minime for sure! #blessing,0
2401,"God's help for Israel in Isaiah 41:10, is for u today. Don’t be afraid or discouraged, He's ur God who will strengthen, help &amp; hold u up.",0
1267,How far a lonely person can go.   pic.twitter.com/GbdKxgZodH,0
64,I'm so ready to take off my sneakers. They hurting me 😭,1
333,"People: ""Just exercise, you'll feel better."" Full depressed me: ""k"" *bikes 20 miles* *showers* *curls into a ball and weeps* ",1
1169,This is ANOHNI. She has released  an album that transcends space and time. The best album ever.  pic.twitter.com/th6CRB1sFR,0
90,"No mater how many times you lose in a game, it will always tell you ""try again""... When things go sideways, sit back and enjoy a favorite game.   ",0
1443,I could really go for a giant glass a milk and I have none.  ,1
1609,I strongly believe in there if  for everyone. I haven't met it yet.,0
3010,Really enjoying candles and incense around the house at the moment - brings a sense of calm 💆🏽 #candles #incense,0
749,"I'm perhaps an introvert according to the text, but i dont hesitate to be friend with anyone esp the open minded one(s).",0
2105,"Where there is the “need” for , there is ! For the strong, it is a false hope. And for the weak, it is no hope.",0
446,"I feel like it again, it's been so long since I've been life this. I want to but I don't.  ",1
1334,"Seriously missing summer, got my blonde highlights, nude nails & workouts ready for 2015... Oh wait it's fucking -49 degrees out ",0
2430,I use this social media outlet to bitch. It's my bitching platform. I'm quiet on everything else. It's not like anyone cares. ,0
2101,No one chooses . Its an illness not a choice.,0
1530,Laughter is vital medicine if you suffer  or . Have a giggle on me :)  ,1
78, to combat  make your bed in the AM so you're less inclined to get back in it & stay there all day.,0
1998,Wouldn't it be great if you looked forward to every tomorrow with the same anticipation you do New Year's?   ,0
2814, can be treated and you can feel better,0
2002,"@BrenFosterReal Happy Tuesday, Bren...Just stopping by to wish you a great day ahead filled with love and smiles 😙😙😙....Love and Miss you! ❤",0
1533,"Another -like drug that may hold out some hope for rapid treatment of  is lanicemine (Sanacora G, Mol Psychiatry. 2014)",0
2893,"Where are you right now? At a cross-road of  with despair & ? Calm down! Jesus Christ knows where you are, how to get you out & how to get you back to life....Not just an empty life but a purposeful, meaningful, abundant & an eternal life! ",0
2618,@theviberide great workout this morning alongside @Emily_Gagnon thx #Courtney my legs are still ,0
2179,2015 hasnt started yet and I'm already fed up with it ,0
74,Gonna find my baby gonna hold her tight gonna grab me some afternoon delight,0
311,A lot of people but they don't know me well.,1
1453,Chocolate cake for supper.,0
1691,11 more  til I can stop feeling  I hate ,0
509, need to understand that  is NOT a phase it is the .,0
2578,I used to imagine I'd hear something at the door. I'd hear a knock and I'd pray it was her. Or I would hope it was her. I had dreams like that. I'm not having dreams like that now. I know she's gone. She won't be back. Ever. I sure love her. I sure miss her.,1
2980,More terrible news Dammit! I'm about to punch 2016 in the dick!! ,0
669,"No matter how hard I try, I cannot force her memories from my mind. As much I loved and love her, I don't want to think about how much I miss her. She was the person I need the most when I feel this way. She would talk to me, she would spend time with me. ",1
54,I've come to the realization that my phone isn't going to make it through the day. ,1
1452,Do you set boundaries for yourself. Not doing so will eventually create unintended stress and anxiety. Setting boundaries will make life a whole lot easier.,0
1514,You hold my every moment you calm my raging seas you walk with me through fire and heal all my disease 💕💕💕❤❤,0
2471,Headed home from Dallas to bury my dog that we've had for 15 years...    ????????????????,1
2991,"Gene Simmons, Ph.D. offers mental wellbeing to  souls. ",0
2088,why in the deepest darkest depths of winter did I look through holiday photos from last summer?  ,0
587,"✩ We're happy, free, confused, and lonely at the same time\nIt's miserable and magical\n¤",0
3097,we mourn the death of our hopes today #james,1
878,'I think our dreams can motivate us more than our fears can paralyze us.'  ~  Chris Hogan  #dreams #fears #life,0
1834,"I feel like a mess. God, help me fix myself.                                                                   ",1
595,I graduated yesterday and already had 8 family members asking what job I've got now 😂 #nightmare,0
2730,"Live in the present, live in the now!     pic.twitter.com/uBd53HFV3z",0
2925,Just tried @GoodmanBakery for the 1st time... GF for 13 yrs &amp; these are some of the best baked goods I've ever had! DF is a bonus! #yummy,0
1617,", , and  all serve very important roles in our lives. A much more important role that a positive tag line, designed in most part, to silence them, or you (e.g. “it could be worse”)!  We aren’t one size fits all.",0
2667,@mir_btc Eherium should make everybody happy,0
1357,You let me drown in my own tears which held everything I hated and regretted. I once loved you. How could you? ,0
1870,RT AnotherAznTart I shared this last year but it still makes me giggle so I'll share it again. ?  … ,0
1111,di happy sa life pero may wattpad to fulfill the happiness HAHAHA,0
273,Dropping son off this morning then shopping with my girls for shoes wedding fun this afternoon.  Your TL won't explode today.  😀,0
143,Sometimes love is so painful it eats you up until your nothing   ,1
1065,You guys like my mask? I call it a 'smile' 🙂 #INFJproblems #INFJ #adulting #workingthroughthepain #life #love #joy #mask #smile,0
1652,Out drinking by myself self got that  feel today bois,1
227,"no offense to those who love k culture, u can love it all you want bbs!! 💖 but i just personally want to get to know my own country's-",0
2945,Sometimes  starts from being  or . For support and advice call 0808 808 2234. rb  pic.twitter.com/ie8cGAUNMv,0
1565,@pattonoswalt @EricaRoman_ Amazing how folks are foaming at the mouth to judge. We're happy for you @pattonoswalt !!!!!!!!!!,0
2774,mum got out of a rlly bad car crash completely not injured and i found a rlly sentimental piece of jewellery i thought i'd lost #blessed,0
1251,"@danabente Well, thank you. Sincerely 😊",0
1217,@cteeezy Lmfao look at it sober . 7102017 says 7102017 backwards lol and that was the date yesterday,0
1521,I need to get to a place where I can separate my disconnects from reality. So far the drugs aren't helping much.  ,1
2863,stage of my  when everything loosing meaning but i dont think i am ,1
112,Look at this little guy! He is connecting to his magical self.😇\nWhat do you do to keep life magical?🌈 @AnewPerspective #magical  #be,0
2768,"'Best customer, ... We are pleased to inform you that the order has been sent today.' #butterflies #excitement #technojoy #music ~ OP-1 &lt;3",0
1110,@ShaneMalwa @MajorPoonia @devyanidilli I believe ur mekka n madina also dikling which u kiss. A dark dirty one,0
3080,"I hate it when someone says, ""Why are you ? You have nothing to be depressed about?"" It's chemical! I  can't help it!! ",1
2410,"I follow this famous chick on snap and she put 'I'm snapping back' &amp; next snap says 'dudes stop sending your peepees, it's not cute.' 😂😂😂",0
750,"nobody could ever know the hidden pain or the hidden  or the hidden ,,,,, but ..",0
293,You know you chose a good husband when he prepares lunch for you early in the morning 💞 #tears,0
352,I don’t hate white people. White people hate me. I don’t hate white women. White women have rejected me constantly. I am white myself but we really do suck,0
182,i do love shack shake,0
1216,Why must my mother marry this man  ,1
1552,"Using one of my favorite movies of all time to express my feelings is sometimes...more just validation than healing, I suppose.   pic.twitter.com/HzUFRLMgKC",1
2009,#happiness is a by- product of an effort to make someone else #happy.  - Gretta Brooker Palmer,0
974,"If all the lights in the world were turned on, I'd still be shrouded in darkness   ",1
1212,"I wore shorts today because it was boiling yesterday, It's going to rain. You are welcome.",0
2341,@pattonoswalt @EricaRoman_ Amazing how folks are foaming at the mouth to judge. We're happy for you @pattonoswalt !!!!!!!!!!,0
1608,Just got some very unpleasant news about my uncle...I am so happy that Marijuana exists.,0
2326,Just realised I haven't cleaned my teeth in days,0
2142,Why is tomorrow Monday???  &  LOL,0
1717,how do people cry happy tears? i guess i’ve never really been truly happy?,1
2823,I cut today. And I’m not proud of it.  lmao I feel so edgy putting a depression hashtag. Whateva idc.,1
